"ENSMUSG00000026627"	"Tmem206"
"ENSMUSG00000026626"	"Ppp2r5a"
"ENSMUSG00000103114"	"Gm32200"
"ENSMUSG00000103517"	"Gm37432"
"ENSMUSG00000037474"	"Dtl"
"ENSMUSG00000037461"	"Ints7"
"ENSMUSG00000026623"	"Lpgat1"
"ENSMUSG00000102840"	"Gm38037"
"ENSMUSG00000026622"	"Nek2"
"ENSMUSG00000055833"	"1700034H15Rik"
"ENSMUSG00000037434"	"Slc30a1"
"ENSMUSG00000049353"	"Rd3"
"ENSMUSG00000097416"	"Gm26670"
"ENSMUSG00000026637"	"Traf5"
"ENSMUSG00000097089"	"Gm26879"
"ENSMUSG00000037395"	"Rcor3"
"ENSMUSG00000097316"	"Gm10516"
"ENSMUSG00000058248"	"Kcnh1"
"ENSMUSG00000037375"	"Hhat"
"ENSMUSG00000100872"	"1700065J18Rik"
"ENSMUSG00000016262"	"Sertad4"
"ENSMUSG00000089812"	"Gm15867"
"ENSMUSG00000016200"	"Syt14"
"ENSMUSG00000103640"	"Gm31406"
"ENSMUSG00000016181"	"Diexf"
"ENSMUSG00000026638"	"Irf6"
"ENSMUSG00000079144"	"A130010J15Rik"
"ENSMUSG00000037318"	"Traf3ip3"
"ENSMUSG00000090080"	"Gm15872"
"ENSMUSG00000089683"	"4930570N18Rik"
"ENSMUSG00000026639"	"Lamb3"
"ENSMUSG00000016194"	"Hsd11b1"
"ENSMUSG00000009633"	"G0s2"
"ENSMUSG00000103736"	"Gm37650"
"ENSMUSG00000016179"	"Camk1g"
"ENSMUSG00000097850"	"4631405K08Rik"
"ENSMUSG00000103692"	"4930503O07Rik"
"ENSMUSG00000026640"	"Plxna2"
"ENSMUSG00000016494"	"Cd34"
"ENSMUSG00000097325"	"Gm16897"
"ENSMUSG00000104206"	"Gm32250"
"ENSMUSG00000104077"	"Gm37027"
"ENSMUSG00000016493"	"Cd46"
"ENSMUSG00000016481"	"Cr1l"
"ENSMUSG00000026616"	"Cr2"
"ENSMUSG00000050530"	"Fam171a1"
"ENSMUSG00000026643"	"Nmt2"
"ENSMUSG00000049950"	"Rpp38"
"ENSMUSG00000026644"	"Acbd7"
"ENSMUSG00000026645"	"Olah"
"ENSMUSG00000026650"	"Meig1"
"ENSMUSG00000026648"	"Dclre1c"
"ENSMUSG00000026646"	"Suv39h2"
"ENSMUSG00000085043"	"Gm13184"
"ENSMUSG00000051396"	"Hspa14"
"ENSMUSG00000039496"	"Cdnf"
"ENSMUSG00000026655"	"Fam107b"
"ENSMUSG00000085205"	"Gm13185"
"ENSMUSG00000085656"	"Gm13180"
"ENSMUSG00000086445"	"Gm13191"
"ENSMUSG00000026657"	"Frmd4a"
"ENSMUSG00000084859"	"1700080N15Rik"
"ENSMUSG00000086921"	"Gm13189"
"ENSMUSG00000086874"	"Gm13175"
"ENSMUSG00000086018"	"Gm13179"
"ENSMUSG00000039449"	"Prpf18"
"ENSMUSG00000048186"	"Bend7"
"ENSMUSG00000026662"	"Sephs1"
"ENSMUSG00000026664"	"Phyh"
"ENSMUSG00000026668"	"Ucma"
"ENSMUSG00000026669"	"Mcm10"
"ENSMUSG00000026672"	"Optn"
"ENSMUSG00000086430"	"4930551O13Rik"
"ENSMUSG00000097770"	"Gm26776"
"ENSMUSG00000026676"	"Ccdc3"
"ENSMUSG00000039145"	"Camk1d"
"ENSMUSG00000039128"	"Cdc123"
"ENSMUSG00000025817"	"Nudt5"
"ENSMUSG00000056718"	"Gm13199"
"ENSMUSG00000025816"	"Sec61a2"
"ENSMUSG00000085818"	"Gm13267"
"ENSMUSG00000025815"	"Dhtkd1"
"ENSMUSG00000043241"	"Upf2"
"ENSMUSG00000045319"	"Proser2"
"ENSMUSG00000102887"	"Gm10857"
"ENSMUSG00000039063"	"Echdc3"
"ENSMUSG00000087125"	"A230108P19Rik"
"ENSMUSG00000087485"	"Gm13383"
"ENSMUSG00000039046"	"Usp6nl"
"ENSMUSG00000085716"	"Gm13388"
"ENSMUSG00000086109"	"Gm13391"
"ENSMUSG00000002107"	"Celf2"
"ENSMUSG00000087079"	"Gm13389"
"ENSMUSG00000097774"	"Gm26565"
"ENSMUSG00000099424"	"Gm28641"
"ENSMUSG00000085070"	"Gm13211"
"ENSMUSG00000085580"	"1700061F12Rik"
"ENSMUSG00000079604"	"Gm13219"
"ENSMUSG00000079603"	"Gm13218"
"ENSMUSG00000015619"	"Gata3"
"ENSMUSG00000086618"	"Gm13256"
"ENSMUSG00000025783"	"4930412O13Rik"
"ENSMUSG00000079602"	"9230102O04Rik"
"ENSMUSG00000075534"	"Gm13262"
"ENSMUSG00000025782"	"Taf3"
"ENSMUSG00000025781"	"Atp5c1"
"ENSMUSG00000037262"	"Kin"
"ENSMUSG00000037254"	"Itih2"
"ENSMUSG00000025780"	"Itih5"
"ENSMUSG00000061186"	"Sfmbt2"
"ENSMUSG00000085257"	"Gm13264"
"ENSMUSG00000026778"	"Prkcq"
"ENSMUSG00000102196"	"Gm38171"
"ENSMUSG00000102674"	"8030442B05Rik"
"ENSMUSG00000086006"	"Gm13293"
"ENSMUSG00000086491"	"Gm13291"
"ENSMUSG00000026773"	"Pfkfb3"
"ENSMUSG00000102329"	"Gm10851"
"ENSMUSG00000037197"	"Rbm17"
"ENSMUSG00000091312"	"Gm17490"
"ENSMUSG00000026770"	"Il2ra"
"ENSMUSG00000023206"	"Il15ra"
"ENSMUSG00000058594"	"Fbxo18"
"ENSMUSG00000047909"	"Ankrd16"
"ENSMUSG00000026768"	"Itga8"
"ENSMUSG00000086843"	"E030013I19Rik"
"ENSMUSG00000026767"	"Fam188a"
"ENSMUSG00000104045"	"Gm37565"
"ENSMUSG00000026730"	"Pter"
"ENSMUSG00000049630"	"C1ql3"
"ENSMUSG00000026727"	"Rsu1"
"ENSMUSG00000026726"	"Cubn"
"ENSMUSG00000026723"	"Trdmt1"
"ENSMUSG00000026728"	"Vim"
"ENSMUSG00000003418"	"St8sia6"
"ENSMUSG00000104354"	"Gm37126"
"ENSMUSG00000063275"	"Hacd1"
"ENSMUSG00000026718"	"Stam"
"ENSMUSG00000061531"	"Tmem236"
"ENSMUSG00000026712"	"Mrc1"
"ENSMUSG00000036949"	"Slc39a12"
"ENSMUSG00000057914"	"Cacnb2"
"ENSMUSG00000104106"	"Gm10848"
"ENSMUSG00000087086"	"Gm13269"
"ENSMUSG00000026707"	"Nsun6"
"ENSMUSG00000017418"	"Arl5b"
"ENSMUSG00000075520"	"Malrd1"
"ENSMUSG00000026748"	"Plxdc2"
"ENSMUSG00000085193"	"Gm13322"
"ENSMUSG00000053702"	"Nebl"
"ENSMUSG00000085100"	"Gm13324"
"ENSMUSG00000062651"	"H2afb1"
"ENSMUSG00000054057"	"A930004D18Rik"
"ENSMUSG00000085319"	"Gm13330"
"ENSMUSG00000054074"	"Skida1"
"ENSMUSG00000026743"	"Mllt10"
"ENSMUSG00000026740"	"Dnajc1"
"ENSMUSG00000051154"	"Commd3"
"ENSMUSG00000026739"	"Bmi1"
"ENSMUSG00000037708"	"Spag6"
"ENSMUSG00000097638"	"Carlr"
"ENSMUSG00000026737"	"Pip4k2a"
"ENSMUSG00000026736"	"4930426L09Rik"
"ENSMUSG00000037683"	"Armc3"
"ENSMUSG00000087674"	"4930447M23Rik"
"ENSMUSG00000023094"	"Msrb2"
"ENSMUSG00000087103"	"Gm13344"
"ENSMUSG00000085388"	"Ptf1aos"
"ENSMUSG00000026735"	"Ptf1a"
"ENSMUSG00000026734"	"4921504E06Rik"
"ENSMUSG00000086621"	"Gm13348"
"ENSMUSG00000043415"	"Otud1"
"ENSMUSG00000087246"	"Gm13346"
"ENSMUSG00000036617"	"Etl4"
"ENSMUSG00000091457"	"Gm17171"
"ENSMUSG00000085477"	"Gm13335"
"ENSMUSG00000086418"	"Gm13362"
"ENSMUSG00000036591"	"Arhgap21"
"ENSMUSG00000075514"	"Gm13375"
"ENSMUSG00000087219"	"Gm13376"
"ENSMUSG00000026679"	"Enkur"
"ENSMUSG00000048550"	"Thnsl1"
"ENSMUSG00000085680"	"Gm13327"
"ENSMUSG00000045967"	"Gpr158"
"ENSMUSG00000025716"	"Myo3a"
"ENSMUSG00000026787"	"Gad2"
"ENSMUSG00000085353"	"1700092C17Rik"
"ENSMUSG00000026786"	"Apbb1ip"
"ENSMUSG00000026784"	"Pdss1"
"ENSMUSG00000058835"	"Abi1"
"ENSMUSG00000026781"	"Acbd5"
"ENSMUSG00000026779"	"Mastl"
"ENSMUSG00000026775"	"Yme1l1"
"ENSMUSG00000026774"	"4931423N10Rik"
"ENSMUSG00000069132"	"Nxph2"
"ENSMUSG00000026771"	"Spopl"
"ENSMUSG00000026986"	"Hnmt"
"ENSMUSG00000061809"	"Tbpl2"
"ENSMUSG00000026985"	"Il1f8"
"ENSMUSG00000044103"	"Il1f9"
"ENSMUSG00000026984"	"Il1f6"
"ENSMUSG00000026983"	"Il1f5"
"ENSMUSG00000046845"	"Il1f10"
"ENSMUSG00000085999"	"Gm13411"
"ENSMUSG00000026981"	"Il1rn"
"ENSMUSG00000026979"	"Psd4"
"ENSMUSG00000026976"	"Pax8"
"ENSMUSG00000085330"	"Gm13417"
"ENSMUSG00000004113"	"Cacna1b"
"ENSMUSG00000036893"	"Ehmt1"
"ENSMUSG00000026972"	"Arrdc1"
"ENSMUSG00000026974"	"Zmynd19"
"ENSMUSG00000026975"	"Dph7"
"ENSMUSG00000036850"	"Mrpl41"
"ENSMUSG00000036833"	"Pnpla7"
"ENSMUSG00000006476"	"Nsmf"
"ENSMUSG00000036813"	"Entpd8"
"ENSMUSG00000036805"	"Noxa1"
"ENSMUSG00000087028"	"Gm13387"
"ENSMUSG00000078202"	"Nrarp"
"ENSMUSG00000103217"	"Gm38287"
"ENSMUSG00000059555"	"Tor4a"
"ENSMUSG00000013465"	"Nelfb"
"ENSMUSG00000036770"	"4933433C11Rik"
"ENSMUSG00000026969"	"Fam166a"
"ENSMUSG00000036752"	"Tubb4b"
"ENSMUSG00000006469"	"Slc34a3"
"ENSMUSG00000089953"	"Rnf224"
"ENSMUSG00000036731"	"Cysrt1"
"ENSMUSG00000044628"	"Rnf208"
"ENSMUSG00000006471"	"Ndor1"
"ENSMUSG00000078201"	"Tmem203"
"ENSMUSG00000048707"	"Tprn"
"ENSMUSG00000026966"	"Ssna1"
"ENSMUSG00000026965"	"Anapc2"
"ENSMUSG00000026963"	"Tmem210"
"ENSMUSG00000026961"	"Lrrc26"
"ENSMUSG00000026959"	"Grin1"
"ENSMUSG00000085830"	"Grin1os"
"ENSMUSG00000097345"	"AA543186"
"ENSMUSG00000036646"	"Man1b1"
"ENSMUSG00000026958"	"Dpp7"
"ENSMUSG00000026956"	"Uap1l1"
"ENSMUSG00000026955"	"Sapcd2"
"ENSMUSG00000015085"	"Entpd2"
"ENSMUSG00000015094"	"Npdc1"
"ENSMUSG00000036587"	"Fut7"
"ENSMUSG00000026944"	"Abca2"
"ENSMUSG00000047617"	"BC029214"
"ENSMUSG00000015093"	"Clic3"
"ENSMUSG00000015090"	"Ptgds"
"ENSMUSG00000026943"	"Lcn12"
"ENSMUSG00000015083"	"C8g"
"ENSMUSG00000015095"	"Fbxw5"
"ENSMUSG00000026942"	"Traf2"
"ENSMUSG00000015092"	"Edf1"
"ENSMUSG00000026941"	"Mamdc4"
"ENSMUSG00000036504"	"Phpt1"
"ENSMUSG00000029419"	"Gm996"
"ENSMUSG00000097872"	"Gm26702"
"ENSMUSG00000015087"	"Rabl6"
"ENSMUSG00000052403"	"Fcnaos"
"ENSMUSG00000026940"	"Ccdc183"
"ENSMUSG00000026939"	"Tmem141"
"ENSMUSG00000026938"	"Fcna"
"ENSMUSG00000036449"	"Lcn8"
"ENSMUSG00000026937"	"Lcn5"
"ENSMUSG00000045684"	"Lcn6"
"ENSMUSG00000047356"	"Lcn10"
"ENSMUSG00000062061"	"Obp2a"
"ENSMUSG00000087612"	"A230005M16Rik"
"ENSMUSG00000049086"	"Bmyc"
"ENSMUSG00000079539"	"Obp2b"
"ENSMUSG00000026936"	"Lcn3"
"ENSMUSG00000069080"	"Lcn11"
"ENSMUSG00000085484"	"Gm13539"
"ENSMUSG00000036401"	"Glt6d1"
"ENSMUSG00000023210"	"Lcn9"
"ENSMUSG00000059625"	"Sohlh1"
"ENSMUSG00000058740"	"Kcnt1"
"ENSMUSG00000026933"	"Camsap1"
"ENSMUSG00000036352"	"Ubac1"
"ENSMUSG00000026932"	"Nacc2"
"ENSMUSG00000087515"	"Gm13554"
"ENSMUSG00000087679"	"C330006A16Rik"
"ENSMUSG00000087595"	"1810012K08Rik"
"ENSMUSG00000085545"	"Gm13553"
"ENSMUSG00000026934"	"Lhx3"
"ENSMUSG00000098977"	"Gm27196"
"ENSMUSG00000036327"	"Qsox2"
"ENSMUSG00000079537"	"C030048H21Rik"
"ENSMUSG00000048038"	"Ccdc187"
"ENSMUSG00000026930"	"Gpsm1"
"ENSMUSG00000075467"	"Dnlz"
"ENSMUSG00000026928"	"Card9"
"ENSMUSG00000036281"	"Snapc4"
"ENSMUSG00000085767"	"Gm13563"
"ENSMUSG00000026927"	"Sdccag3"
"ENSMUSG00000026926"	"Pmpca"
"ENSMUSG00000026925"	"Inpp5e"
"ENSMUSG00000026924"	"Sec16a"
"ENSMUSG00000026923"	"Notch1"
"ENSMUSG00000026921"	"Egfl7"
"ENSMUSG00000092356"	"Gm20532"
"ENSMUSG00000026922"	"Agpat2"
"ENSMUSG00000036186"	"Fam69b"
"ENSMUSG00000086775"	"Snhg7os"
"ENSMUSG00000026919"	"Lcn4"
"ENSMUSG00000015787"	"Abo"
"ENSMUSG00000036160"	"Surf6"
"ENSMUSG00000015776"	"Med22"
"ENSMUSG00000062647"	"Rpl7a"
"ENSMUSG00000015790"	"Surf1"
"ENSMUSG00000014873"	"Surf2"
"ENSMUSG00000014867"	"Surf4"
"ENSMUSG00000049897"	"Stkld1"
"ENSMUSG00000052406"	"Rexo4"
"ENSMUSG00000014852"	"Adamts13"
"ENSMUSG00000015488"	"Cacfd1"
"ENSMUSG00000036067"	"Slc2a6"
"ENSMUSG00000087364"	"Gm13398"
"ENSMUSG00000009214"	"Tmem8c"
"ENSMUSG00000036040"	"Adamtsl2"
"ENSMUSG00000009216"	"Fam163b"
"ENSMUSG00000085008"	"Dbhos"
"ENSMUSG00000000889"	"Dbh"
"ENSMUSG00000009614"	"Sardh"
"ENSMUSG00000091192"	"Sardhos"
"ENSMUSG00000009621"	"Vav2"
"ENSMUSG00000086669"	"AA645442"
"ENSMUSG00000026918"	"Brd3"
"ENSMUSG00000026917"	"Wdr5"
"ENSMUSG00000015846"	"Rxra"
"ENSMUSG00000026837"	"Col5a1"
"ENSMUSG00000026835"	"Fcnb"
"ENSMUSG00000085693"	"Gm13371"
"ENSMUSG00000086425"	"F730016J06Rik"
"ENSMUSG00000026833"	"Olfm1"
"ENSMUSG00000087196"	"Gm13373"
"ENSMUSG00000035829"	"Ppp1r26"
"ENSMUSG00000026831"	"1700007K13Rik"
"ENSMUSG00000035772"	"Mrps2"
"ENSMUSG00000026829"	"Gbgt1"
"ENSMUSG00000063611"	"Gm10134"
"ENSMUSG00000026821"	"Ralgds"
"ENSMUSG00000026818"	"Cel"
"ENSMUSG00000087667"	"Gm13381"
"ENSMUSG00000026816"	"Gtf3c5"
"ENSMUSG00000026815"	"Gfi1b"
"ENSMUSG00000026812"	"Tsc1"
"ENSMUSG00000026809"	"1700026L06Rik"
"ENSMUSG00000026807"	"Ak8"
"ENSMUSG00000035666"	"Gtf3c4"
"ENSMUSG00000026806"	"Ddx31"
"ENSMUSG00000026805"	"Barhl1"
"ENSMUSG00000079502"	"Cfap77"
"ENSMUSG00000026803"	"Ttf1"
"ENSMUSG00000086519"	"Gm13393"
"ENSMUSG00000043535"	"Setx"
"ENSMUSG00000035513"	"Ntng2"
"ENSMUSG00000026799"	"Med27"
"ENSMUSG00000086994"	"Gm13402"
"ENSMUSG00000039844"	"Rapgef1"
"ENSMUSG00000079497"	"Gm13420"
"ENSMUSG00000075425"	"Gm13547"
"ENSMUSG00000039826"	"Trub2"
"ENSMUSG00000026798"	"Coq4"
"ENSMUSG00000059316"	"Slc27a4"
"ENSMUSG00000069020"	"Urm1"
"ENSMUSG00000039798"	"2600006K01Rik"
"ENSMUSG00000039787"	"Cercam"
"ENSMUSG00000026790"	"Odf2"
"ENSMUSG00000019715"	"Gle1"
"ENSMUSG00000057738"	"Sptan1"
"ENSMUSG00000039715"	"Wdr34"
"ENSMUSG00000054766"	"Set"
"ENSMUSG00000026785"	"Pkn3"
"ENSMUSG00000015335"	"Zdhhc12"
"ENSMUSG00000039686"	"Zer1"
"ENSMUSG00000039678"	"Tbc1d13"
"ENSMUSG00000015337"	"Endog"
"ENSMUSG00000039660"	"D2Wsu81e"
"ENSMUSG00000039648"	"Ccbl1"
"ENSMUSG00000100747"	"1700084E18Rik"
"ENSMUSG00000007476"	"Lrrc8a"
"ENSMUSG00000099041"	"Gm28035"
"ENSMUSG00000079484"	"Phyhd1"
"ENSMUSG00000098794"	"Gm28038"
"ENSMUSG00000075419"	"Dolk"
"ENSMUSG00000052533"	"Nup188"
"ENSMUSG00000026860"	"Sh3glb2"
"ENSMUSG00000026858"	"Fam73b"
"ENSMUSG00000026856"	"Dolpp1"
"ENSMUSG00000026853"	"Crat"
"ENSMUSG00000087435"	"Gm16323"
"ENSMUSG00000039515"	"Ppp2r4"
"ENSMUSG00000089762"	"Ier5l"
"ENSMUSG00000085275"	"Gm14487"
"ENSMUSG00000047363"	"Cstad"
"ENSMUSG00000086405"	"9330198N18Rik"
"ENSMUSG00000087268"	"Gm14486"
"ENSMUSG00000044320"	"1700001O22Rik"
"ENSMUSG00000085491"	"4930527E20Rik"
"ENSMUSG00000026857"	"Ntmt1"
"ENSMUSG00000039483"	"Asb6"
"ENSMUSG00000039476"	"Prrx2"
"ENSMUSG00000050737"	"Ptges"
"ENSMUSG00000026848"	"Tor1b"
"ENSMUSG00000026849"	"Tor1a"
"ENSMUSG00000026851"	"BC005624"
"ENSMUSG00000026854"	"Usp20"
"ENSMUSG00000075415"	"Fnbp1"
"ENSMUSG00000000194"	"Gpr107"
"ENSMUSG00000087430"	"Gm13405"
"ENSMUSG00000062661"	"Ncs1"
"ENSMUSG00000055632"	"Hmcn2"
"ENSMUSG00000076441"	"Ass1"
"ENSMUSG00000026843"	"Fubp3"
"ENSMUSG00000085224"	"Gm13425"
"ENSMUSG00000079466"	"Prdm12"
"ENSMUSG00000039356"	"Exosc2"
"ENSMUSG00000087549"	"Gm13427"
"ENSMUSG00000026842"	"Abl1"
"ENSMUSG00000043102"	"Qrfp"
"ENSMUSG00000026841"	"Fibcd1"
"ENSMUSG00000086356"	"Gm13441"
"ENSMUSG00000026840"	"Lamc3"
"ENSMUSG00000001864"	"Aif1l"
"ENSMUSG00000085737"	"Gm13442"
"ENSMUSG00000001855"	"Nup214"
"ENSMUSG00000086192"	"Gm13609"
"ENSMUSG00000050592"	"Fam78a"
"ENSMUSG00000051373"	"Plpp7"
"ENSMUSG00000039262"	"Prrc2b"
"ENSMUSG00000086216"	"Gm13610"
"ENSMUSG00000039254"	"Pomt1"
"ENSMUSG00000002550"	"Uck1"
"ENSMUSG00000044627"	"Swi5"
"ENSMUSG00000002546"	"Golga2"
"ENSMUSG00000026825"	"Dnm1"
"ENSMUSG00000039205"	"Ciz1"
"ENSMUSG00000039195"	"1110008P14Rik"
"ENSMUSG00000026822"	"Lcn2"
"ENSMUSG00000026820"	"Ptges2"
"ENSMUSG00000026819"	"Slc25a25"
"ENSMUSG00000039164"	"Naif1"
"ENSMUSG00000085017"	"Gm13412"
"ENSMUSG00000039157"	"Fam102a"
"ENSMUSG00000026810"	"Dpm2"
"ENSMUSG00000075405"	"9430097D07Rik"
"ENSMUSG00000046854"	"Pip5kl1"
"ENSMUSG00000079442"	"St6galnac4"
"ENSMUSG00000026811"	"St6galnac6"
"ENSMUSG00000026817"	"Ak1"
"ENSMUSG00000026814"	"Eng"
"ENSMUSG00000009566"	"Fpgs"
"ENSMUSG00000009555"	"Cdk9"
"ENSMUSG00000059013"	"Sh2d3c"
"ENSMUSG00000009551"	"6330409D20Rik"
"ENSMUSG00000039021"	"Ttc16"
"ENSMUSG00000009563"	"Tor2a"
"ENSMUSG00000053746"	"Ptrh1"
"ENSMUSG00000038987"	"Cfap157"
"ENSMUSG00000026797"	"Stxbp1"
"ENSMUSG00000085397"	"Gm13524"
"ENSMUSG00000087496"	"Gm13523"
"ENSMUSG00000026796"	"Fam129b"
"ENSMUSG00000026792"	"Lrsam1"
"ENSMUSG00000038900"	"Rpl12"
"ENSMUSG00000026791"	"Slc2a8"
"ENSMUSG00000038860"	"Garnl3"
"ENSMUSG00000038831"	"Ralgps1"
"ENSMUSG00000085087"	"Gm13528"
"ENSMUSG00000004105"	"Angptl2"
"ENSMUSG00000068966"	"Zbtb34"
"ENSMUSG00000085742"	"Gm13536"
"ENSMUSG00000026788"	"Zbtb43"
"ENSMUSG00000086939"	"Gm13530"
"ENSMUSG00000038765"	"Lmx1b"
"ENSMUSG00000052951"	"C130021I20Rik"
"ENSMUSG00000085463"	"9430024E24Rik"
"ENSMUSG00000038740"	"Mvb12b"
"ENSMUSG00000086484"	"Nron"
"ENSMUSG00000085987"	"Gm13403"
"ENSMUSG00000086904"	"Gm13404"
"ENSMUSG00000087461"	"C230014O12Rik"
"ENSMUSG00000103413"	"Gm38389"
"ENSMUSG00000038718"	"Pbx3"
"ENSMUSG00000084908"	"C79798"
"ENSMUSG00000038696"	"Mapkap1"
"ENSMUSG00000026867"	"Gapvd1"
"ENSMUSG00000026864"	"Hspa5"
"ENSMUSG00000070953"	"Rabepk"
"ENSMUSG00000035949"	"Fbxw2"
"ENSMUSG00000026869"	"Psmd5"
"ENSMUSG00000026870"	"Cutal"
"ENSMUSG00000026873"	"Phf19"
"ENSMUSG00000026875"	"Traf1"
"ENSMUSG00000026874"	"Hc"
"ENSMUSG00000085599"	"Gm13449"
"ENSMUSG00000035875"	"AI182371"
"ENSMUSG00000057110"	"Cntrl"
"ENSMUSG00000026878"	"Rab14"
"ENSMUSG00000084768"	"Gm13605"
"ENSMUSG00000026879"	"Gsn"
"ENSMUSG00000026880"	"Stom"
"ENSMUSG00000026882"	"4930568D16Rik"
"ENSMUSG00000079421"	"4930402F06Rik"
"ENSMUSG00000035778"	"Ggta1"
"ENSMUSG00000085668"	"Gm35202"
"ENSMUSG00000026883"	"Dab2ip"
"ENSMUSG00000026885"	"Ttll11"
"ENSMUSG00000086449"	"9030204H09Rik"
"ENSMUSG00000026895"	"Ndufa8"
"ENSMUSG00000026894"	"Morn5"
"ENSMUSG00000026890"	"Lhx6"
"ENSMUSG00000026889"	"Rbm18"
"ENSMUSG00000026887"	"Mrrf"
"ENSMUSG00000087187"	"Gm13431"
"ENSMUSG00000047250"	"Ptgs1"
"ENSMUSG00000068950"	"Olfr338"
"ENSMUSG00000094464"	"Olfr339"
"ENSMUSG00000094266"	"Olfr340"
"ENSMUSG00000075387"	"Olfr341"
"ENSMUSG00000061305"	"Olfr342"
"ENSMUSG00000096822"	"Olfr344"
"ENSMUSG00000059251"	"Olfr345"
"ENSMUSG00000094764"	"Olfr346"
"ENSMUSG00000057351"	"Olfr347"
"ENSMUSG00000049315"	"Olfr348"
"ENSMUSG00000094949"	"Olfr50"
"ENSMUSG00000075384"	"Olfr3"
"ENSMUSG00000050015"	"Olfr350"
"ENSMUSG00000075383"	"Olfr351"
"ENSMUSG00000053146"	"Olfr352"
"ENSMUSG00000075382"	"Olfr353"
"ENSMUSG00000055088"	"Olfr354"
"ENSMUSG00000075380"	"Olfr355"
"ENSMUSG00000070943"	"Olfr356"
"ENSMUSG00000055838"	"Olfr357"
"ENSMUSG00000075379"	"Olfr358"
"ENSMUSG00000083361"	"Olfr360"
"ENSMUSG00000075378"	"Olfr361"
"ENSMUSG00000086667"	"Gm13434"
"ENSMUSG00000075377"	"Olfr362"
"ENSMUSG00000078198"	"Olfr364-ps1"
"ENSMUSG00000059429"	"Olfr365"
"ENSMUSG00000068947"	"Olfr366"
"ENSMUSG00000049018"	"Olfr368"
"ENSMUSG00000009030"	"Pdcl"
"ENSMUSG00000075376"	"Rc3h2"
"ENSMUSG00000066798"	"Zbtb6"
"ENSMUSG00000050714"	"Zbtb26"
"ENSMUSG00000035437"	"Rabgap1"
"ENSMUSG00000026915"	"Strbp"
"ENSMUSG00000053164"	"Gpr21"
"ENSMUSG00000035403"	"Crb2"
"ENSMUSG00000035392"	"Dennd1a"
"ENSMUSG00000087294"	"Gm13556"
"ENSMUSG00000000247"	"Lhx2"
"ENSMUSG00000098383"	"Gm27197"
"ENSMUSG00000087539"	"Gm13584"
"ENSMUSG00000085950"	"Gm13589"
"ENSMUSG00000026749"	"Nek6"
"ENSMUSG00000026750"	"Psmb7"
"ENSMUSG00000026751"	"Nr5a1"
"ENSMUSG00000087164"	"Nr5a1os"
"ENSMUSG00000063972"	"Nr6a1"
"ENSMUSG00000085201"	"Nr6a1os"
"ENSMUSG00000046618"	"Olfml2a"
"ENSMUSG00000085755"	"Gm13496"
"ENSMUSG00000035295"	"Wdr38"
"ENSMUSG00000062997"	"Rpl35"
"ENSMUSG00000026755"	"Arpc5l"
"ENSMUSG00000026754"	"Golga1"
"ENSMUSG00000035236"	"Scai"
"ENSMUSG00000026753"	"Ppp6c"
"ENSMUSG00000049252"	"Lrp1b"
"ENSMUSG00000026866"	"Kynu"
"ENSMUSG00000049744"	"Arhgap15"
"ENSMUSG00000085089"	"Arhgap15os"
"ENSMUSG00000036890"	"Gtdc1"
"ENSMUSG00000026872"	"Zeb2"
"ENSMUSG00000052248"	"Zeb2os"
"ENSMUSG00000100135"	"Gm28643"
"ENSMUSG00000085591"	"Gm13479"
"ENSMUSG00000086202"	"1700019E08Rik"
"ENSMUSG00000086710"	"Gm13465"
"ENSMUSG00000086830"	"Gm13467"
"ENSMUSG00000086644"	"Gm13470"
"ENSMUSG00000086353"	"Gm13481"
"ENSMUSG00000052155"	"Acvr2a"
"ENSMUSG00000026761"	"Orc4"
"ENSMUSG00000036792"	"Mbd5"
"ENSMUSG00000069495"	"Epc2"
"ENSMUSG00000026764"	"Kif5c"
"ENSMUSG00000026765"	"Lypd6b"
"ENSMUSG00000085357"	"Gm13480"
"ENSMUSG00000050447"	"Lypd6"
"ENSMUSG00000026766"	"Mmadhc"
"ENSMUSG00000085429"	"Gm13485"
"ENSMUSG00000017144"	"Rnd3"
"ENSMUSG00000100496"	"Gm28639"
"ENSMUSG00000086349"	"Gm13497"
"ENSMUSG00000086523"	"Gm13499"
"ENSMUSG00000086007"	"1700057H21Rik"
"ENSMUSG00000056115"	"Tas2r134"
"ENSMUSG00000085014"	"Gm13490"
"ENSMUSG00000036249"	"Rbm43"
"ENSMUSG00000026946"	"Nmi"
"ENSMUSG00000053475"	"Tnfaip6"
"ENSMUSG00000036202"	"Rif1"
"ENSMUSG00000026950"	"Neb"
"ENSMUSG00000086447"	"Gm13522"
"ENSMUSG00000036093"	"Arl5a"
"ENSMUSG00000017412"	"Cacnb4"
"ENSMUSG00000055371"	"Stam2"
"ENSMUSG00000036053"	"Fmnl2"
"ENSMUSG00000097857"	"Gm26603"
"ENSMUSG00000061136"	"Prpf40a"
"ENSMUSG00000026960"	"Arl6ip6"
"ENSMUSG00000075334"	"Rprm"
"ENSMUSG00000060988"	"Galnt13"
"ENSMUSG00000087040"	"Gm14033"
"ENSMUSG00000097837"	"Gm26794"
"ENSMUSG00000026824"	"Kcnj3"
"ENSMUSG00000026826"	"Nr4a2"
"ENSMUSG00000026827"	"Gpd2"
"ENSMUSG00000026828"	"Galnt5"
